['GCTC', 'GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY', 'KEESARA', 'MDL', 'COED', 'PVT', '2005', 'MEC', 'MECHANICAL ENGINEERING', '54811', '58383', '79348', '80951', '70304', '75633', '68249', '68249', '71748', '71748', '81521', '81521', '90142', '90142', '86441', '86441', '102000', 'JNTUH'],
['GLOB', 'GLOBAL INST OF ENGINEERING AND TECHNOLOGY', 'CHILKUR', 'RR', 'COED', 'PVT', '2006', 'CIV', 'CIVIL ENGINEERING', '42702', '42702', '42702', '42702', '42702', '42702', '42702', '42702', '64198', '64198', '42702', '42702', '88037', '88037', '74115', '74115', '42000', 'JNTUH'],
['GLOB', 'GLOBAL INST OF ENGINEERING AND TECHNOLOGY', 'CHILKUR', 'RR', 'COED', 'PVT', '2006', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '39468', '45732', '67011', '67011', '64223', '64223', '39468', '45732', '51073', '59255', '82638', '82638', '83535', '88510', '83217', '83217', '42000', 'JNTUH'],
['GLOB', 'GLOBAL INST OF ENGINEERING AND TECHNOLOGY', 'CHILKUR', 'RR', 'COED', 'PVT', '2006', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '61540', '61540', '61540', '89998', '80766', '81426', '63164', '63164', '61540', '61540', '84177', '84177', '75712', '87655', '76347', '76347', '42000', 'JNTUH'],
['GLOB', 'GLOBAL INST OF ENGINEERING AND TECHNOLOGY', 'CHILKUR', 'RR', 'COED', 'PVT', '2006', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '42000', 'JNTUH'],
['GLOB', 'GLOBAL INST OF ENGINEERING AND TECHNOLOGY', 'CHILKUR', 'RR', 'COED', 'PVT', '2006', 'MEC', 'MECHANICAL ENGINEERING', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '64324', '42000', 'JNTUH'],
['GNIT', 'GURUNANAK INST OF TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '1999', 'CIV', 'CIVIL ENGINEERING', '28655', '29383', '64258', '66712', '42211', '57146', '73204', '73204', '38465', '46652', '28655', '49853', '80180', '80180', '40475', '61867', '94000', 'JNTUH'],
['GNIT', 'GURUNANAK INST OF TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '1999', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '10217', '10961', '36596', '38645', '16828', '16902', '10217', '10961', '17261', '18800', '36148', '44274', '63039', '68025', '40157', '55058', '94000', 'JNTUH'],
['GNIT', 'GURUNANAK INST OF TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '1999', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '13676', '14430', '47268', '69704', '22242', '22486', '23464', '26449', '23359', '25675', '48082', '50960', '72559', '79361', '42774', '70093', '94000', 'JNTUH'],
['GNIT', 'GURUNANAK INST OF TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '1999', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '21155', '22793', '55759', '87554', '29586', '41438', '21155', '22793', '30063', '36057', '60818', '60818', '76734', '80055', '43399', '43399', '94000', 'JNTUH'],
['GNIT', 'GURUNANAK INST OF TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '1999', 'INF', 'INFORMATION TECHNOLOGY', '13497', '13903', '46470', '64676', '21185', '21185', '13497', '13903', '20523', '23223', '41411', '74267', '78042', '89175', '53370', '72056', '94000', 'JNTUH'],
['GNIT', 'GURUNANAK INST OF TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '1999', 'MEC', 'MECHANICAL ENGINEERING', '27450', '50859', '69882', '70961', '35109', '67629', '27450', '50859', '39702', '86593', '90451', '90451', '90805', '90805', '47481', '80676', '94000', 'JNTUH'],
['GNPT', 'GANAPATHI ENGINEERING COLLGE', 'WARANGAL', 'WGU', 'COED', 'PVT', '2005', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '45000', 'JNTUH'],
['GNPT', 'GANAPATHI ENGINEERING COLLGE', 'WARANGAL', 'WGU', 'COED', 'PVT', '2005', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '58608', '78838', '58608', '78838', '58608', '78838', '58608', '78838', '58608', '78838', '58608', '78838', '80092', '80092', '58608', '78838', '45000', 'JNTUH'],
['GNPT', 'GANAPATHI ENGINEERING COLLGE', 'WARANGAL', 'WGU', 'COED', 'PVT', '2005', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '45000', 'JNTUH'],
['GNTW', 'G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI', 'RAYADURG', 'HYD', 'GIRLS', 'PVT', '1997', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', 'NA', '3425', 'NA', '16116', 'NA', '4938', 'NA', '4045', 'NA', '5145', 'NA', '10842', 'NA', '26233', 'NA', '26837', '122000', 'JNTUH'],
['GNTW', 'G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI', 'RAYADURG', 'HYD', 'GIRLS', 'PVT', '1997', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', 'NA', '5427', 'NA', '25608', 'NA', '9295', 'NA', '12452', 'NA', '8411', 'NA', '26654', 'NA', '35264', 'NA', '33996', '122000', 'JNTUH'],
['GNTW', 'G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI', 'RAYADURG', 'HYD', 'GIRLS', 'PVT', '1997', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', 'NA', '10276', 'NA', '31064', 'NA', '17998', 'NA', '50274', 'NA', '15893', 'NA', '32033', 'NA', '45186', 'NA', '36068', '122000', 'JNTUH'],
['GNTW', 'G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI', 'RAYADURG', 'HYD', 'GIRLS', 'PVT', '1997', 'ETM', 'ELECTRONICS AND TELEMATICS', 'NA', '15434', 'NA', '35561', 'NA', '18151', 'NA', '33836', 'NA', '24865', 'NA', '27900', 'NA', '86581', 'NA', '91149', '122000', 'JNTUH'],
['GNTW', 'G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI', 'RAYADURG', 'HYD', 'GIRLS', 'PVT', '1997', 'INF', 'INFORMATION TECHNOLOGY', 'NA', '6000', 'NA', '25305', 'NA', '11951', 'NA', '6000', 'NA', '9319', 'NA', '16735', 'NA', '50985', 'NA', '36742', '122000', 'JNTUH'],
['GRRR', 'GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH', 'MIYAPUR', 'MDL', 'COED', 'PVT', '1997', 'CIV', 'CIVIL ENGINEERING', '14243', '14737', '35248', '54778', '16930', '22225', '14243', '14737', '22358', '29638', '42609', '42609', '43927', '57695', '24809', '24809', '122000', 'JNTUH'],
['GRRR', 'GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH', 'MIYAPUR', 'MDL', 'COED', 'PVT', '1997', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '4560', '4692', '15507', '17165', '6752', '8327', '20794', '22073', '7429', '8383', '13019', '25176', '30317', '30660', '23415', '33178', '122000', 'JNTUH'],
['GRRR', 'GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH', 'MIYAPUR', 'MDL', 'COED', 'PVT', '1997', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '6894', '6981', '20587', '22674', '11193', '12307', '21461', '24031', '11375', '11535', '30409', '47808', '43272', '45481', '30491', '42053', '122000', 'JNTUH'],
['GRRR', 'GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH', 'MIYAPUR', 'MDL', 'COED', 'PVT', '1997', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '9003', '10720', '27082', '33088', '17604', '18418', '21644', '21644', '18459', '21579', '42149', '56119', '48335', '48335', '29949', '39217', '122000', 'JNTUH'],
['GRRR', 'GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH', 'MIYAPUR', 'MDL', 'COED', 'PVT', '1997', 'INF', 'INFORMATION TECHNOLOGY', '7652', '7652', '23941', '28951', '13677', '13677', '31995', '31995', '12670', '12670', '29740', '37500', '51892', '53342', '41746', '50567', '122000', 'JNTUH'],
['GRRR', 'GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH', 'MIYAPUR', 'MDL', 'COED', 'PVT', '1997', 'MEC', 'MECHANICAL ENGINEERING', '11522', '21707', '32224', '38219', '21502', '32258', '38891', '81896', '19594', '33597', '40982', '64700', '49393', '74614', '34807', '61821', '122000', 'JNTUH'],
['GTEN', 'GANDHI ACADEMY OF TECHNOLOGICAL EDUCATION', 'KODAD', 'SRP', 'COED', 'PVT', '2008', 'CIV', 'CIVIL ENGINEERING', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '70000', 'JNTUH'],
['GTEN', 'GANDHI ACADEMY OF TECHNOLOGICAL EDUCATION', 'KODAD', 'SRP', 'COED', 'PVT', '2008', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '79034', '79034', '79034', '79034', '79034', '79034', '79034', '79034', '79034', '79034', '79034', '79034', '91437', '91437', '83984', '87664', '70000', 'JNTUH'],
['GTEN', 'GANDHI ACADEMY OF TECHNOLOGICAL EDUCATION', 'KODAD', 'SRP', 'COED', 'PVT', '2008', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '70000', 'JNTUH'],
['GTEN', 'GANDHI ACADEMY OF TECHNOLOGICAL EDUCATION', 'KODAD', 'SRP', 'COED', 'PVT', '2008', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '70000', 'JNTUH'],
['GURU', 'GURUNANAK INSTTECH CAMPUS', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'CIV', 'CIVIL ENGINEERING', '34766', '46189', '86961', '89171', '50923', '80571', '45435', '46189', '44052', '69241', '84429', '91015', '90466', '90466', '54355', '78044', '107000', 'JNTUH'],
['GURU', 'GURUNANAK INSTTECH CAMPUS', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '13957', '14056', '45240', '50017', '21677', '25010', '67881', '79551', '22658', '23022', '47956', '55763', '66138', '77741', '43418', '61643', '107000', 'JNTUH'],
['GURU', 'GURUNANAK INSTTECH CAMPUS', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '19303', '19303', '76170', '82595', '31929', '31929', '29117', '29117', '28514', '33878', '90264', '90264', '82239', '89871', '60789', '86938', '107000', 'JNTUH'],
['GURU', 'GURUNANAK INSTTECH CAMPUS', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '31303', '31657', '85338', '87201', '42583', '53771', '31303', '43056', '40853', '44873', '33755', '33755', '88459', '90162', '60356', '78009', '107000', 'JNTUH'],
['GURU', 'GURUNANAK INSTTECH CAMPUS', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'INF', 'INFORMATION TECHNOLOGY', '16377', '16377', '48030', '48030', '28643', '28890', '16377', '16377', '29844', '29844', '55206', '59346', '80396', '91429', '45472', '62201', '107000', 'JNTUH'],
['GURU', 'GURUNANAK INSTTECH CAMPUS', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'MEC', 'MECHANICAL ENGINEERING', '37045', '71568', '90724', '90724', '79143', '81150', '60930', '71568', '53122', '72344', '88920', '88920', '91240', '91240', '75675', '75675', '107000', 'JNTUH'],
['GURU', 'GURUNANAK INSTTECH CAMPUS', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'PHD', 'PHARM - D (M.P.C. STREAM)', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '78000', 'JNTUH'],
['HITM', 'HYDERABAD INST OF TECHNOLOGY AND MGMT', 'MEDCHAL', 'MDL', 'COED', 'PVT', '2001', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '21657', '24067', '54918', '56152', '35932', '38369', '68636', '68636', '33475', '37381', '64372', '80368', '77171', '77171', '63442', '70026', '80000', 'JNTUH'],
['HITM', 'HYDERABAD INST OF TECHNOLOGY AND MGMT', 'MEDCHAL', 'MDL', 'COED', 'PVT', '2001', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '33713', '36338', '70728', '70728', '47981', '57307', '43602', '43602', '43230', '45201', '85162', '88741', '86679', '86679', '54994', '86285', '80000', 'JNTUH'],
['HITM', 'HYDERABAD INST OF TECHNOLOGY AND MGMT', 'MEDCHAL', 'MDL', 'COED', 'PVT', '2001', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '58229', '58229', '89949', '89949', '84197', '89522', '64462', '64462', '58229', '67598', '66644', '66644', '67421', '67421', '88733', '88733', '80000', 'JNTUH'],
['HITM', 'HYDERABAD INST OF TECHNOLOGY AND MGMT', 'MEDCHAL', 'MDL', 'COED', 'PVT', '2001', 'MEC', 'MECHANICAL ENGINEERING', '67115', '67115', '67115', '72866', '83641', '83641', '67115', '67115', '86125', '86125', '67115', '67115', '91058', '91058', '89172', '89172', '80000', 'JNTUH'],
['HOLY', 'HOLY MARY INSTITUTE OF TECH SCIENCE', 'KEESARA', 'MDL', 'COED', 'PVT', '2001', 'CIV', 'CIVIL ENGINEERING', '44447', '81079', '75883', '81079', '44447', '81079', '44447', '81079', '73482', '81079', '85216', '85216', '88322', '88322', '91222', '91222', '66000', 'JNTUH'],
['HOLY', 'HOLY MARY INSTITUTE OF TECH SCIENCE', 'KEESARA', 'MDL', 'COED', 'PVT', '2001', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '46172', '46172', '81649', '91171', '57352', '59424', '66895', '66895', '61239', '62869', '74277', '74277', '89696', '89696', '82487', '90942', '66000', 'JNTUH'],
['HOLY', 'HOLY MARY INSTITUTE OF TECH SCIENCE', 'KEESARA', 'MDL', 'COED', 'PVT', '2001', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '71267', '71267', '87401', '87401', '88284', '89700', '71267', '71267', '71267', '76021', '85725', '87551', '88921', '91362', '78444', '82080', '66000', 'JNTUH'],
['HOLY', 'HOLY MARY INSTITUTE OF TECH SCIENCE', 'KEESARA', 'MDL', 'COED', 'PVT', '2001', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '76436', '76436', '76436', '76436', '89078', '89078', '76436', '88815', '76436', '76436', '76436', '76436', '88267', '88267', '83566', '83566', '66000', 'JNTUH'],
['HOLY', 'HOLY MARY INSTITUTE OF TECH SCIENCE', 'KEESARA', 'MDL', 'COED', 'PVT', '2001', 'MEC', 'MECHANICAL ENGINEERING', '90181', '90181', '90181', '90181', '90181', '90181', '90181', '90181', '91266', '91266', '90181', '90181', '90725', '90725', '90181', '90181', '66000', 'JNTUH'],
['IARE', 'INSTITUTE OF AERONAUTICAL ENGINEERING', 'DUNDIGAL', 'MDL', 'COED', 'PVT', '2000', 'ANE', 'AERONAUTICAL ENGINEERING', '18271', '18271', '37263', '60815', '25158', '25233', '18271', '18271', '25460', '48813', '39606', '39606', '61397', '61397', '28835', '72934', '90000', 'JNTUH'],
['IARE', 'INSTITUTE OF AERONAUTICAL ENGINEERING', 'DUNDIGAL', 'MDL', 'COED', 'PVT', '2000', 'CIV', 'CIVIL ENGINEERING', '31879', '31879', '79320', '79320', '53480', '71681', '31879', '33721', '42319', '66782', '72229', '82110', '90828', '90828', '72460', '82773', '90000', 'JNTUH'],
['IARE', 'INSTITUTE OF AERONAUTICAL ENGINEERING', 'DUNDIGAL', 'MDL', 'COED', 'PVT', '2000', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '11376', '11376', '36221', '47143', '18810', '18810', '25185', '25185', '17621', '18092', '35905', '48489', '65404', '66060', '43482', '71818', '90000', 'JNTUH'],
['IARE', 'INSTITUTE OF AERONAUTICAL ENGINEERING', 'DUNDIGAL', 'MDL', 'COED', 'PVT', '2000', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '16569', '16660', '52138', '65447', '27678', '27678', '53865', '53865', '23407', '24333', '71753', '71753', '84769', '85641', '67814', '84269', '90000', 'JNTUH'],
['IARE', 'INSTITUTE OF AERONAUTICAL ENGINEERING', 'DUNDIGAL', 'MDL', 'COED', 'PVT', '2000', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '23973', '24356', '76482', '78234', '38640', '44780', '51807', '51807', '39253', '39925', '80379', '80379', '90568', '91251', '65004', '74980', '90000', 'JNTUH'],
['IARE', 'INSTITUTE OF AERONAUTICAL ENGINEERING', 'DUNDIGAL', 'MDL', 'COED', 'PVT', '2000', 'INF', 'INFORMATION TECHNOLOGY', '15679', '16036', '58212', '69988', '24945', '24945', '28665', '28665', '28228', '28228', '55935', '55935', '86257', '89179', '65329', '76537', '90000', 'JNTUH'],
['IARE', 'INSTITUTE OF AERONAUTICAL ENGINEERING', 'DUNDIGAL', 'MDL', 'COED', 'PVT', '2000', 'MEC', 'MECHANICAL ENGINEERING', '24863', '53014', '70311', '70311', '43460', '72852', '24863', '53014', '41310', '75467', '74072', '79980', '90009', '90009', '66611', '66611', '90000', 'JNTUH'],
['IITT', 'INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY', 'SIDDIPET', 'SDP', 'COED', 'PVT', '2001', 'CIV', 'CIVIL ENGINEERING', '78952', '78952', '78952', '78952', '78952', '78952', '78952', '78952', '78952', '78952', '78952', '78952', '90896', '90896', '78952', '80847', '55000', 'JNTUH'],
['IITT', 'INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY', 'SIDDIPET', 'SDP', 'COED', 'PVT', '2001', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '71120', '71120', '75970', '75970', '89257', '89257', '71120', '71120', '83693', '83693', '71120', '71120', '84478', '84478', '71120', '71120', '55000', 'JNTUH'],
['IITT', 'INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY', 'SIDDIPET', 'SDP', 'COED', 'PVT', '2001', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '67150', '67150', '67150', '67150', '67150', '67150', '67150', '67150', '67150', '67150', '67150', '67150', '67150', '67150', '81589', '81589', '55000', 'JNTUH'],
['IITT', 'INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY', 'SIDDIPET', 'SDP', 'COED', 'PVT', '2001', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '55000', 'JNTUH'],
['INDI', 'SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2007', 'CIV', 'CIVIL ENGINEERING', '57572', '57973', '86224', '86224', '86728', '86728', '87589', '87589', '89915', '89915', '66911', '66911', '90681', '90681', '88719', '88719', '75000', 'JNTUH'],
['INDI', 'SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2007', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '28942', '29100', '77736', '85587', '44302', '45759', '28942', '29100', '45332', '45332', '89265', '89265', '91021', '91021', '68945', '87700', '75000', 'JNTUH'],
['INDI', 'SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2007', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '41767', '48861', '79076', '79076', '70317', '70317', '41767', '58517', '56906', '58415', '70840', '71977', '77906', '86589', '76570', '76570', '75000', 'JNTUH'],
['INDI', 'SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2007', 'MEC', 'MECHANICAL ENGINEERING', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '91347', '75000', 'JNTUH'],
['INDU', 'SRI INDU COLLEGE OF ENGG AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'CIV', 'CIVIL ENGINEERING', '42895', '60937', '77404', '77404', '61979', '89454', '42895', '60937', '59724', '88100', '87561', '87561', '89759', '89759', '72654', '91205', '93000', 'JNTUH'],
['INDU', 'SRI INDU COLLEGE OF ENGG AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '18915', '18915', '63451', '64376', '30007', '33115', '74104', '82615', '29125', '31191', '54329', '83677', '88831', '91177', '47652', '86039', '93000', 'JNTUH'],
['INDU', 'SRI INDU COLLEGE OF ENGG AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '29273', '29273', '84358', '88710', '38948', '46357', '84851', '84851', '38844', '40715', '70416', '70416', '91198', '91198', '79864', '79864', '93000', 'JNTUH'],
['INDU', 'SRI INDU COLLEGE OF ENGG AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '39362', '47792', '72304', '78873', '77332', '78735', '39362', '53747', '50679', '53068', '79782', '79782', '88177', '88177', '89252', '89814', '93000', 'JNTUH'],
['INDU', 'SRI INDU COLLEGE OF ENGG AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'INF', 'INFORMATION TECHNOLOGY', '21020', '23928', '77034', '77034', '34823', '34823', '21020', '23928', '31736', '35436', '60248', '60248', '90982', '90982', '71752', '71752', '93000', 'JNTUH'],
['INDU', 'SRI INDU COLLEGE OF ENGG AND TECHNOLOGY', 'IBRAHIMPATAN', 'RR', 'COED', 'PVT', '2001', 'MEC', 'MECHANICAL ENGINEERING', '88281', '88281', '88281', '88281', '88281', '88281', '88647', '88647', '89672', '89672', '88450', '88450', '91127', '91390', '89426', '89426', '93000', 'JNTUH'],
['JAYA', 'JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS', 'NARSAMPET', 'WGR', 'COED', 'PVT', '2001', 'CIV', 'CIVIL ENGINEERING', '89682', '89682', '89946', '89946', '89682', '89682', '89682', '89682', '89682', '89682', '89682', '89682', '89682', '89682', '90436', '90436', '55000', 'JNTUH'],
['JAYA', 'JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS', 'NARSAMPET', 'WGR', 'COED', 'PVT', '2001', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '76211', '82465', '90048', '90048', '90933', '90933', '76211', '82465', '80997', '82465', '76211', '85841', '91041', '91041', '76211', '91104', '55000', 'JNTUH'],
['JAYA', 'JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS', 'NARSAMPET', 'WGR', 'COED', 'PVT', '2001', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '53002', '76834', '82707', '82707', '64452', '76834', '53002', '76834', '69480', '76834', '75174', '76834', '90232', '90232', '84302', '84302', '55000', 'JNTUH'],
['JAYA', 'JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS', 'NARSAMPET', 'WGR', 'COED', 'PVT', '2001', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '90870', '55000', 'JNTUH'],
['JAYA', 'JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS', 'NARSAMPET', 'WGR', 'COED', 'PVT', '2001', 'MEC', 'MECHANICAL ENGINEERING', '74451', '74451', '91259', '91259', '74451', '74451', '74451', '74451', '74451', '74451', '74451', '74451', '87135', '87135', '74451', '74451', '55000', 'JNTUH'],
['JBIT', 'J B INSTITUTE OF ENGG AND TECHNOLOGY', 'YENKAPALLY', 'RR', 'COED', 'PVT', '1998', 'CIV', 'CIVIL ENGINEERING', '31386', '38257', '84844', '85110', '51840', '74988', '31386', '82648', '48931', '58876', '84275', '84275', '86047', '88226', '49112', '66565', '96000', 'JNTUH'],
['JBIT', 'J B INSTITUTE OF ENGG AND TECHNOLOGY', 'YENKAPALLY', 'RR', 'COED', 'PVT', '1998', 'CSE', 'COMPUTER SCIENCE  AND  ENGINEERING', '11727', '12669', '36416', '43810', '19383', '20055', '11727', '76319', '18707', '20206', '36434', '58997', '58348', '58348', '43479', '72222', '96000', 'JNTUH'],
['JBIT', 'J B INSTITUTE OF ENGG AND TECHNOLOGY', 'YENKAPALLY', 'RR', 'COED', 'PVT', '1998', 'ECE', 'ELECTRONICS AND COMMUNICATION ENGINEERING', '16358', '16746', '53577', '69030', '25663', '26442', '26395', '26395', '25644', '27042', '63890', '71542', '71013', '79852', '58509', '84881', '96000', 'JNTUH'],
['JBIT', 'J B INSTITUTE OF ENGG AND TECHNOLOGY', 'YENKAPALLY', 'RR', 'COED', 'PVT', '1998', 'ECM', 'ELECTRONICS AND COMPUTER ENGINEERING', '38961', '55534', '69811', '71294', '83771', '83771', '38961', '55534', '49596', '55534', '73830', '79639', '39719', '57672', '38961', '59156', '96000', 'JNTUH'],
['JBIT', 'J B INSTITUTE OF ENGG AND TECHNOLOGY', 'YENKAPALLY', 'RR', 'COED', 'PVT', '1998', 'EEE', 'ELECTRICAL AND ELECTRONICS ENGINEERING', '27825', '28989', '85597', '85597', '49563', '51678', '40171', '40171', '35798', '43355', '30676', '30676', '89907', '89907', '61017', '80097', '96000', 'JNTUH'],
['JBIT', 'J B INSTITUTE OF ENGG AND TECHNOLOGY', 'YENKAPALLY', 'RR', 'COED', 'PVT', '1998', 'INF', 'INFORMATION TECHNOLOGY', '15554', '15554', '56466', '56466', '24428', '24428', '15554', '27756', '22969', '26242', '58182', '58182', '87786', '87786', '65197', '81427', '96000', 'JNTUH'],
['JBIT', 'J B INSTITUTE OF ENGG AND TECHNOLOGY', 'YENKAPALLY', 'RR', 'COED', 'PVT', '1998', 'MEC', 'MECHANICAL ENGINEERING', '35474', '72493', '74150', '74150', '61806', '82411', '56217', '72493', '55919', '72493', '61538', '72493', '83897', '89653', '70658', '72493', '96000', 'JNTUH'],
['JBIT', 'J B INSTITUTE OF ENGG AND TECHNOLOGY', 'YENKAPALLY', 'RR', 'COED', 'PVT', '1998', 'MIN', 'MINING ENGINEERING', '42896', '42896', '88186', '88186', '55401', '88080', '42896', '42896', '83773', '83773', '42896', '42896', '90437', '90910', '48438', '48438', '96000', 'JNTUH'],
